GENEID;Series1_NHBE_Mock_1;Series1_NHBE_Mock_2;Series1_NHBE_Mock_3;Series1_NHBE_SARS.CoV.2_1;Series1_NHBE_SARS.CoV.2_2;Series1_NHBE_SARS.CoV.2_3;Series2_A549_Mock_1;Series2_A549_Mock_2;Series2_A549_Mock_3;Series2_A549_SARS.CoV.2_1;Series2_A549_SARS.CoV.2_2;Series2_A549_SARS.CoV.2_3;Series3_A549_Mock_1;Series3_A549_Mock_2;Series3_A549_RSV_1;Series3_A549_RSV_2;Series4_A549_Mock_1;Series4_A549_Mock_2;Series4_A549_IAV_1;Series4_A549_IAV_2;Series5_A549_Mock_1;Series5_A549_Mock_2;Series5_A549_Mock_3;Series5_A549_SARS.CoV.2_1;Series5_A549_SARS.CoV.2_2;Series5_A549_SARS.CoV.2_3;Series6_A549.ACE2_Mock_1;Series6_A549.ACE2_Mock_2;Series6_A549.ACE2_Mock_3;Series6_A549.ACE2_SARS.CoV.2_1;Series6_A549.ACE2_SARS.CoV.2_2;Series6_A549.ACE2_SARS.CoV.2_3;Series7_Calu3_Mock_1;Series7_Calu3_Mock_2;Series7_Calu3_Mock_3;Series7_Calu3_SARS.CoV.2_1;Series7_Calu3_SARS.CoV.2_2;Series7_Calu3_SARS.CoV.2_3;Series8_A549_Mock_1;Series8_A549_Mock_2;Series8_A549_Mock_3;Series8_A549_RSV_1;Series8_A549_RSV_2;Series8_A549_RSV_3;Series8_A549_HPIV3_3;Series8_A549_HPIV3_2;Series8_A549_HPIV3_1;Series9_NHBE_Mock_1;Series9_NHBE_Mock_2;Series9_NHBE_Mock_3;Series9_NHBE_Mock_4;Series9_NHBE_IAV_1;Series9_NHBE_IAV_2;Series9_NHBE_IAV_3;Series9_NHBE_IAV_4;Series9_NHBE_IAVdNS1_1;Series9_NHBE_IAVdNS1_2;Series9_NHBE_IAVdNS1_3;Series9_NHBE_IAVdNS1_4;Series9_NHBE_IFNB_4h_1;Series9_NHBE_IFNB_4h_2;Series9_NHBE_IFNB_6h_1;Series9_NHBE_IFNB_6h_2;Series9_NHBE_IFNB_12h_1;Series9_NHBE_IFNB_12h_2;Series15_HealthyLungBiopsy_2;Series15_HealthyLungBiopsy_1;Series15_COVID19Lung_2;Series15_COVID19Lung_1;Series16_A549.ACE2_Mock_1;Series16_A549.ACE2_Mock_2;Series16_A549.ACE2_Mock_3;Series16_A549.ACE2_SARS.CoV.2_1;Series16_A549.ACE2_SARS.CoV.2_2;Series16_A549.ACE2_SARS.CoV.2_3;Series16_A549.ACE2_SARS.CoV.2_Rux_1;Series16_A549.ACE2_SARS.CoV.2_Rux_2;Series16_A549.ACE2_SARS.CoV.2_Rux_3
ENSG00000118520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000118523;46.86329033;52.66381853;54.80839969;36.40282253;42.04124132;39.45391723;31.8220957;33.13870642;35.29048267;31.83261934;33.60932228;36.73059117;55.16337411;70.96047872;23.86916959;22.45326057;17.76851224;13.81353477;38.55511127;32.79309246;22.40122914;26.89602172;27.29827213;49.95808519;43.04840102;55.09030524;40.86808079;51.25682018;48.98823137;42.4279666;34.87488983;60.40553475;332.9225957;302.8197691;297.5288525;1847.294693;1884.943837;1900.537831;3.26781126;19.77793496;20.66463558;73.97315455;61.85214655;74.77153961;21.9807656;22.85308462;23.71640925;44.02582395;47.54082152;60.00440353;68.68422179;106.9237944;102.7294232;61.87145358;73.82414024;75.17421296;80.34882746;142.5798164;73.86840017;62.98476781;60.48422847;49.05011109;69.45139325;47.56691443;43.23745695;99.24153988;90.7139416;0.583546929;15.62377041;27.83250067;37.9921796;37.90094488;68.44251892;79.22489837;69.7196328;92.03664546;97.09409423;104.4244708
ENSG00000118596;0.640514542;0.814964683;0.771004479;0.523274216;0.511650563;0.447952724;0.118612589;0.089316378;0.100049872;0.126460462;0.071274503;0.044065883;0.861713408;0.803019678;0.458708254;0.425409721;0.55935749;0.426767625;0.443476499;0.448062184;0.078861454;0.097815841;0.094968219;0.340722792;0.481241162;0.173079587;0.269890071;0.514533906;0.317147163;0.377300472;0.63829698;1.260518568;3.45656995;1.129896145;2.594068012;3.625919309;3.739757362;2.470862173;0.023812863;0.102403726;0.371494544;0.426277773;0.171804884;0.648531483;0.146106492;0.169036932;0.079764837;0.124188588;0.177602576;0.113957202;0.177478693;0.256085627;0.2119233;0.368888222;0.751294256;0.197585037;0.044784038;0.270109644;0.10658069;0.341614425;0.397092721;0.29037477;0.223705491;0.163871255;0.116534815;1.498774823;1.972193702;4.362925467;0.0;0.684511346;0.774948542;0.683239755;0.381118284;0.463572652;0.583721431;0.303977316;0.308831342;0.354236003
ENSG00000118705;256.280676;246.5821709;232.1379913;225.2775279;246.2986276;240.5061987;348.7924006;346.9771813;332.9419097;344.9233513;355.5667947;358.1891567;311.6419568;337.6536543;299.107746;345.5941883;364.9105829;330.6760223;546.1103227;571.1863811;339.8861115;351.0156781;334.0984728;326.908302;296.9916243;293.2209092;366.3603842;324.4872821;355.7886985;241.0779304;234.5925567;235.7310239;910.2926978;835.3360811;869.7754635;655.0288057;659.8063401;670.2466297;117.6405705;350.5630724;371.2764649;428.0925582;409.6502141;385.0368457;440.1367344;372.3166444;463.3220992;278.6958049;249.4099949;190.9726325;207.4405882;308.3307138;332.881442;300.3455167;290.8878673;202.6418073;201.1190643;243.246626;169.7221029;229.3521307;224.6517079;217.3907375;237.9389542;229.5593794;190.3455329;125.659664;220.0619703;86.48229257;87.82778742;434.6061034;466.1387049;440.8184047;220.7494578;215.8300794;201.0407804;213.1768;233.7698478;237.9951815
ENSG00000118777;1.252101736;1.071836073;1.255311368;1.191270892;1.290249771;1.096256057;40.04752268;32.28335309;39.75123199;43.39656653;36.67941223;36.70136086;16.61380954;18.05119847;10.0985502;8.618858203;37.87599361;36.94313871;49.96526473;35.15233247;30.17393709;28.99697431;29.12257962;21.11873644;18.5001267;16.07937189;39.47958786;43.25069375;33.96093934;28.54361254;33.5337318;23.20955768;0.120311542;0.121765149;0.231201784;0.08990783;0.386051896;0.113962;6.271873478;40.07433741;40.88435709;31.52368069;19.01474154;31.08269368;32.1773211;31.21223298;35.0515863;1.913824917;1.327014953;1.660362613;1.456330243;1.74002213;1.410263114;1.722667115;1.824399677;1.265417453;0.878373273;1.243362357;0.597264015;2.079392996;2.190485193;2.392972932;1.984891714;2.142729685;1.306091215;9.10275614;1.785106802;0.0;0.0;33.03145196;35.82734573;33.63860866;11.21261493;11.20301032;9.649736953;17.3995092;20.39694369;21.00888454
ENSG00000119013;400.5725718;327.4111095;373.6637057;252.8431066;336.9607319;375.8669038;267.0559883;262.4950049;257.3546696;341.933732;309.1517741;271.5435957;296.6763577;261.2892342;253.830015;301.4033788;205.7674591;269.0533081;357.0029406;186.0305602;281.8440816;265.6123155;286.7848893;186.500448;200.9544231;196.3006961;304.4550062;257.827981;260.2592849;226.1987358;304.6137757;287.887471;569.1546487;539.4783519;526.9346899;451.4846862;464.0272912;429.6922914;169.326382;257.3820999;282.1833017;276.0863934;254.8530539;291.9869066;301.566;258.1417971;345.7669519;181.5033051;194.2349855;340.985623;357.243914;216.772588;247.7830205;280.4969744;249.7824092;302.7488228;205.7077888;206.7069836;259.8656696;242.2937562;217.0414473;275.5201762;242.8761078;267.1973468;216.8937558;123.8716156;88.19444456;172.5963078;36.67507553;254.0755835;237.3062054;241.2857079;190.9746985;248.8840584;193.6052782;206.2020443;242.1296188;249.3512039
ENSG00000119048;11.9267393;19.57852291;25.80039189;14.74051033;16.27829623;15.63481241;27.08970661;30.07385261;24.08555349;35.22215663;23.30606284;24.94333986;25.09473652;31.83857705;35.78985838;19.95474298;37.81672221;35.25443966;69.92777308;40.38977679;32.8957484;33.92119788;36.14535918;47.85010761;58.7424866;54.86496188;38.68915226;47.47308857;38.02074116;98.78220083;74.46114518;76.388052;70.1268654;53.86430232;62.1580025;98.6284617;92.78458432;93.60007753;7.323586993;32.39901257;35.23871365;66.51906086;56.33034435;70.04427886;48.42100193;45.53334476;54.77286883;22.38952335;27.31061614;45.3197266;50.68433741;45.35403298;28.09331298;41.98978417;57.89746433;60.16810123;36.21406961;55.75615248;51.22302741;46.16011494;47.90243251;57.96611202;54.17016976;50.01200565;48.63999164;91.90474704;72.73154025;121.7610637;48.9001007;47.58876008;47.59821436;50.51369604;173.7970801;176.676955;187.8791429;198.257912;222.4785193;196.6008237
ENSG00000119121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000119125;0.662613296;0.652806776;1.363156981;1.326452607;1.294198481;1.335359764;1.463178701;1.674938991;1.361352419;2.43825927;1.47129827;1.729595016;1.198996166;1.981856905;1.371763326;1.370044667;0.365914949;1.175488938;1.40473865;2.344871095;1.19227463;1.20297814;1.159673579;0.378238705;0.780737685;0.735952697;4.919160199;4.577660729;4.329770993;4.812964462;2.08777402;4.71196324;11.29187905;7.164013813;8.609634962;13.65805777;12.72147487;10.45647934;0.311553261;2.679578249;4.428375843;3.943851353;3.221835761;5.046341032;1.988032792;1.371178456;2.261123439;1.624809243;1.626552143;1.610223733;2.587399417;1.809254471;1.109071104;3.410594488;5.635571336;1.957278262;1.640597214;3.231042826;2.459281622;1.911087528;1.980717182;2.637015333;2.292682635;2.239282136;1.568233906;0.284824535;0.098063671;0.0;0.0;9.353769976;6.252360777;8.275053015;7.811907238;6.671618176;6.720614758;7.840484722;9.581910425;6.642943987
ENSG00000119227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000119392;48.74063082;48.0487666;46.2937001;41.96069109;48.24303106;44.45617072;69.26992678;69.02597807;72.02277089;68.66018843;71.80704769;71.85750545;23.3792095;28.24811165;28.30745141;20.56998279;78.06831906;74.6572829;93.86007585;74.0775364;63.11538403;70.33033363;71.32675291;54.58868435;54.53378814;56.72704619;15.90729856;16.83622054;15.43559437;16.65053641;19.23702214;14.73064704;27.08345772;28.34619868;27.73274298;25.18968742;29.57551167;22.85229202;21.32514341;75.68655654;82.99345139;64.23589027;62.50420422;67.52739457;86.36883589;75.47052519;91.29309518;35.42293874;28.54716877;28.26059334;29.69163422;28.55630312;28.51318586;27.9527456;33.64034361;26.18908361;22.6557336;22.09584964;16.81155575;27.13369879;26.65996092;27.94541535;28.49316976;29.94612611;25.15832851;11.93241548;10.790418;2.965940693;0.0;26.52407061;25.9968211;22.77673086;22.9723188;23.4516114;23.87515825;21.87489679;22.79405485;21.09777013
ENSG00000119401;12.95277968;14.72841504;15.85497897;14.11486269;13.14022435;14.06696309;21.04540577;19.5593856;20.66248692;20.59728866;20.5580186;20.84960019;5.684590556;8.868509493;5.377018381;6.17233665;22.20383628;20.89605918;18.1324638;13.75127794;23.50270069;25.32956587;20.813949;16.90015713;17.10807281;14.10975803;28.53258066;24.01598427;31.69534043;40.4078452;36.22052019;35.11677124;5.216348546;3.577469569;4.352620831;4.718794444;4.845226525;4.973558309;3.121253219;22.80732362;23.15904181;17.95951313;13.36505184;15.65895946;20.92575151;22.04830967;19.84772097;10.42184318;9.746950713;11.6580333;13.04991235;18.27722288;22.3576516;17.06069818;13.290167;11.68582335;9.59249511;8.018422621;5.699505839;15.32731729;11.46498066;15.07136457;15.37618655;14.14490649;14.47638392;3.346007476;3.818925519;0.0;0.0;24.80115173;22.09067231;23.09087254;30.66330881;25.9351875;20.52730143;31.6527552;26.93954344;31.89787041
ENSG00000119408;30.73640865;25.63508189;27.89644392;27.52643939;27.78321138;25.41384911;44.05931437;40.72740929;44.29839967;35.94722098;40.09220512;42.19659996;10.45536082;13.68370171;15.51071491;16.53922145;33.87841585;28.89709698;28.56605475;19.08991951;31.22029041;33.9119621;34.02661293;30.83606281;67.46062386;41.47956396;74.48178042;83.81934062;75.22146815;67.9644945;70.65360045;51.89982967;25.37882692;25.14088645;28.71502225;23.32139766;30.50207389;28.66894122;6.664261768;29.37158326;32.15543584;47.18502575;44.13430138;47.19229423;27.58503777;29.72551112;24.87733632;33.4585441;29.30299356;27.98882958;31.82425849;36.07470571;39.28101568;44.27376286;44.56193568;23.81623004;24.03765013;29.73747259;23.27122916;28.24331887;25.86474063;24.61470791;26.16376919;26.39097166;24.40789931;17.87186571;21.11322378;8.152836876;0.0;78.46947178;86.92609698;90.02016233;152.5604681;153.2135463;192.6186631;170.6861937;236.6213817;200.9854839
ENSG00000119414;16.51154554;19.93729692;22.71638986;18.54129435;19.19374565;17.36878959;23.34704662;20.32169133;15.57723075;28.81669567;21.42125616;22.06152224;10.74439926;17.75935728;14.90964366;11.9066176;28.39857845;30.09304345;42.13389625;32.85838978;26.46953926;30.29327097;28.21491599;30.5781483;36.45888754;38.48998658;24.2284287;25.25212236;23.25780989;57.59965683;39.15765621;47.74343907;18.2877828;14.27991894;16.32077841;22.56600462;23.37257482;19.47361857;6.783715444;25.51379224;25.32233963;30.01556139;23.01779691;30.71162412;34.8637834;30.18004957;38.3217879;22.68068156;22.95965411;31.24227712;35.50602655;32.14251484;29.812353;33.08693567;37.57812306;32.76125199;25.5789618;29.71250959;20.57858259;32.26205821;33.0756505;36.4222181;34.96646114;33.84389382;27.75107244;33.20498716;33.58749819;56.99562272;43.35197629;27.45887558;27.18570485;25.2176841;66.46868411;63.90564402;67.66780645;66.99850318;69.93495207;76.10133699
ENSG00000119421;126.8098737;136.6745173;121.1908865;148.1528057;125.0270334;134.0058022;153.0185221;160.1700379;157.0402951;160.2478808;165.3879635;150.1216946;188.7151087;158.4715955;151.7347894;167.827676;130.8976535;147.3977598;101.7674925;165.557305;174.4455587;142.2572268;180.5986061;98.73282752;79.80418596;90.41250965;164.3716308;167.3041554;171.1915518;141.5022834;179.2447479;154.3651465;140.8875097;137.4513471;122.7945133;76.51275624;64.87311267;76.79504435;222.4327531;168.5043117;186.0714825;142.8822993;169.2833698;154.8766287;123.735462;160.3934678;110.031822;140.4148932;142.6217161;120.9306173;104.736979;105.5042923;113.1505352;115.5847927;98.4556172;102.4182987;92.33524454;78.70298144;105.8279371;105.6810068;110.4100197;82.55203018;102.2208188;103.6074653;100.8815061;90.95796712;57.18966697;66.18031846;0.0;148.3823077;146.2723205;140.2204646;70.41089184;101.9165773;81.95949848;86.00386774;109.5475472;103.8385126
ENSG00000119514;14.66506793;15.58788743;13.39320228;14.1306934;14.73792417;12.94457125;9.579581921;9.535735091;9.118858084;10.10098965;9.941744536;9.851307649;6.145067387;8.944713219;9.296950377;5.064710391;9.017969958;8.208141767;7.325342381;6.934718721;9.455490288;9.125506603;9.118426504;18.1994876;21.39298387;19.92804758;3.280883589;4.86658976;2.489833713;2.635899043;1.372084482;3.870876097;50.30417545;40.26247904;46.51648774;40.09802482;47.64159339;38.38175433;0.614258139;8.364835735;9.84897356;33.18414822;35.94638039;30.81660672;10.55277926;8.211984154;10.744993;2.66956041;3.563231992;4.115372221;4.142092924;5.559870046;4.213844487;1.268740591;1.937980387;4.732696754;3.176839327;1.990725385;0.624834731;4.557941748;5.121547904;4.038877723;6.97272775;5.557848169;4.008055602;2.231840252;5.860686885;3.455256524;0.0;7.847610537;6.802143073;8.644310679;15.01963163;19.68081007;18.57057781;16.24240917;14.03599181;14.97550646
ENSG00000119523;30.25734167;31.95417102;36.28724612;28.37214743;30.96267595;30.18663652;35.74595471;31.81267748;35.56516413;34.1094172;30.66491584;35.80409512;21.47460599;25.13931836;23.38658315;18.83354003;34.52035509;33.83894825;39.50990583;47.78238526;35.59774598;38.04115518;33.66945803;43.0380385;42.80795407;47.83779473;42.02254235;43.98396347;45.04839147;64.86489453;66.17864455;68.58398419;17.35329042;16.68940317;20.60223617;21.72644487;22.32305414;19.83682519;4.73629192;37.41306259;34.2369442;42.13484482;39.01836987;42.32276927;55.52324551;50.00204541;58.67776064;30.48166442;29.81288192;38.2905208;46.56578255;48.60451851;40.69343398;50.89104664;54.26099692;34.40150908;30.98631977;38.94569218;24.3967403;34.39666106;37.179556;40.11732197;41.96971532;44.76776338;38.46620029;16.2639128;58.24360622;60.73418443;26.01736127;40.87623207;43.04286505;41.88341037;71.50216037;64.49299752;81.76409346;77.55049612;76.17500383;95.19089672
ENSG00000119537;24.1949894;26.01602553;27.97311832;21.98932585;23.7223804;20.03190025;15.19056904;13.2418954;14.9333976;15.40914197;12.36938075;14.50864709;11.96183362;15.5599949;9.235872361;9.904782106;15.61657485;12.71491677;19.41462843;17.18525386;11.66149765;12.61109982;11.50766889;24.1422271;28.30940482;26.18119536;10.49345019;10.93733209;9.334911124;8.390689682;11.06098048;11.64980917;21.18151023;15.56347061;16.05057302;23.32920847;28.24171056;22.34252933;3.30120454;12.22463142;12.63674963;33.31150149;29.17644795;30.32378297;19.98484541;18.86419618;23.06798917;27.83319084;25.71552688;27.96249161;31.92671663;38.90366655;31.21536879;38.5818348;39.69378404;31.33711255;26.23075459;35.88537653;21.58104402;40.09133539;40.42691796;38.67636104;40.14402206;34.41304859;29.88740742;23.25398556;34.70088593;33.15994359;14.20508467;14.05845844;13.83933145;14.1626429;21.7210003;20.21688965;21.57919274;13.3445628;13.14990487;19.37043465
ENSG00000119638;15.86591483;17.47650014;16.52677576;13.23912055;15.79110755;14.15485249;29.29815173;28.05725969;30.56249717;30.60263172;29.05716329;34.01602594;20.61637357;26.82712562;19.62873303;18.46108759;33.45637562;32.59790541;23.4539354;23.6693747;32.25083541;34.7524214;33.5665122;45.78316676;40.39901772;37.7883468;43.33815625;40.03261503;37.62840296;29.72094109;27.48809984;36.70626764;9.831297362;7.064868207;9.446365008;11.71503661;11.44314822;11.31213618;3.213217615;28.17494147;31.7300006;24.80454091;22.19620314;21.11812752;25.86028253;25.67248705;28.75902488;11.09741229;12.19496564;10.60028296;12.17432748;12.17704094;12.70093996;13.73263277;13.73260259;9.947367985;8.903765148;10.49667956;3.435448735;9.029841655;8.194084807;8.31209179;8.85776321;10.35037613;7.09765322;15.5291093;9.643113939;2.637028691;0.0;39.9594868;43.87154383;40.85669975;24.43678133;23.79000474;19.35611945;28.17618861;25.64950724;25.76414338
ENSG00000119640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000119673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000119689;126.9867289;121.1816086;120.1414125;129.9651626;120.9025128;127.2157284;181.0152227;188.1039687;185.6588253;185.2173351;185.3132016;195.1997958;75.77931725;108.4992709;88.57137731;94.68028014;200.4947833;171.5620621;147.3883332;177.2671497;181.7224864;194.9407873;182.9590316;184.8362975;179.0785545;174.8061946;159.9227852;131.8466311;162.8840674;165.6729335;155.0227868;180.0085803;116.980666;106.6922932;113.925244;111.0616476;103.7827794;117.4639181;31.85069155;188.1524682;186.8420217;188.8400974;176.9833562;178.7738747;178.2467957;192.8938007;167.9880299;142.0655282;124.4016083;125.4677705;132.0789346;179.6904943;192.2653582;144.3853851;133.6323711;132.7352066;139.8203957;154.835507;85.53365591;158.9695593;152.2625117;166.7785037;177.9544046;164.3243607;150.2447593;94.78138646;164.4600791;2.424761941;10.82001636;153.6645516;150.2507811;144.9810359;195.4085784;182.3429591;175.0527318;192.8973005;197.5304706;206.1468865
ENSG00000119711;3.759178333;3.726956593;3.944108296;3.379693871;2.708628621;2.886658106;2.211863878;2.558475976;2.394327888;1.998272216;2.03305018;2.540520801;0.922483052;1.230862687;0.142564999;0.142386382;2.940902396;3.322929893;2.386652935;1.754628574;3.431382874;3.404893837;3.535337731;5.301193415;5.486159818;3.941986018;0.627660799;0.223881597;0.809974152;0.307817295;1.041498034;1.175294932;2.709080243;2.056358551;3.343520872;1.815045184;1.798512732;2.101552548;0.414453679;3.416069799;4.265578522;1.755435706;1.432803036;1.633708411;3.242231992;1.875539341;2.979009273;1.215818103;2.189532155;1.933796551;2.206391497;2.158893965;1.959485435;1.979610075;1.852431393;2.579168431;1.510182201;3.357967145;1.623121275;2.537159665;2.429734714;3.232984416;3.122917591;3.010566778;1.919587544;0.81972895;0.468813064;0.0;0.0;0.82733719;1.229345835;1.019273486;0.967344072;0.504268933;1.142937677;1.2281768;1.247788796;0.513778399
ENSG00000119723;14.95284125;12.76108162;13.65659953;13.17387185;14.72141317;12.32672024;27.13963524;26.55507826;27.50733552;23.9592428;23.64678494;23.73755156;29.42868803;29.58114679;23.1840273;24.6893466;22.65089339;25.70717934;21.93804263;28.0755258;30.36582545;27.5185407;27.93184729;22.70958615;24.73901176;22.51336391;26.95570185;18.42322081;30.68144219;34.07527244;29.58859395;32.23834737;14.550867;13.33736228;14.2119665;11.76279195;10.94895345;12.74271148;11.57147535;26.19022808;24.67658586;16.45071934;21.78686533;20.07838705;19.80472911;20.31903048;19.21021387;3.771714676;4.353007114;6.849094566;4.133823166;5.526148014;6.097541345;6.289658315;4.163184842;5.143567036;4.867833339;5.674576009;5.513652388;3.088059012;2.697642509;5.023788189;3.09907636;3.026893571;3.299763982;13.38402991;8.386659963;0.0;0.0;20.4244779;22.71003695;23.71495018;42.23820021;43.71931608;41.42782653;43.03664084;48.23729768;38.12644865
ENSG00000119772;7.35981703;7.88732032;7.527860687;7.308113195;6.944635445;6.884419922;11.56961324;13.30563955;11.57592907;10.16318148;11.46340529;10.96832383;7.284554557;8.360327387;8.677420538;6.743658241;8.564328845;10.03838326;5.389560618;6.007384834;13.40159187;14.06180781;15.95535537;12.89462253;15.07910358;14.90638222;6.446834429;6.643099314;6.265236753;7.845589249;7.527829988;11.62459841;8.049146357;5.961435701;8.092521361;9.852484253;9.0409685;9.59354786;7.094899686;14.06876559;13.8868143;8.996322522;10.37983654;10.12741883;13.45850519;11.24785729;12.50987131;4.008468227;3.233732479;2.829405414;3.084591557;2.749949502;3.025519496;3.358301028;2.611508882;2.698175193;2.335048714;2.347261833;1.323128232;2.837026155;3.882092647;2.9262569;3.841730475;2.667262049;1.942714193;3.887571301;4.722227525;6.271483455;0.0;11.70801402;10.10149311;10.22682777;13.72085545;12.08538554;13.6234435;12.93831692;15.00711802;14.80526637
ENSG00000119782;33.48010039;30.02860567;38.0064017;30.728822;31.42089737;42.69142866;14.04790756;15.72365208;14.25442326;15.69558526;18.96712141;15.42490377;12.85164911;15.69085737;18.51149415;15.27294464;18.32033091;18.20777691;14.04714977;5.503176154;15.71267951;17.30002804;18.14424683;20.92407717;22.34239316;26.30668839;14.74530446;7.583511823;16.93589365;16.7984992;23.5190171;2.211700575;15.03036244;17.48040967;18.62240756;17.73484221;12.57095558;19.10771704;18.13336584;16.3506203;18.504524;12.71506817;13.01251081;12.36729164;17.0477961;16.40150934;14.69527988;49.57242618;45.08113253;42.54911039;40.94954295;35.541747;42.94748888;34.43368521;30.14324567;52.00228117;42.90352481;30.33172762;43.91241614;36.45976514;40.84621935;42.37760905;33.65796509;46.73924371;41.5077138;28.07508815;8.112630724;0.0;0.0;12.14385624;12.09585541;12.94714367;10.14207947;9.252227356;9.320176016;17.06743422;13.54685431;17.40314801
ENSG00000119899;16.77572905;16.87000841;25.76214519;16.94055073;16.49883451;15.73974533;17.82943472;19.61277228;15.96265317;17.27413555;15.92256957;17.29808457;5.998806445;8.234738167;8.988523988;9.449749913;13.12408653;13.86437337;15.92374023;14.5561684;13.88522955;15.747453;13.86447536;16.13769163;18.48292347;16.80990632;24.45606389;23.40188357;24.93658575;24.34443332;31.6804804;29.90028375;31.2313524;25.68696288;30.52976715;33.08762;37.37161272;35.60248006;1.633170332;13.43034816;13.85667877;26.43297248;20.67190603;21.68484894;16.61293394;12.26433285;16.26770161;11.31903345;12.28746009;12.34040186;12.72123436;15.46028876;13.29137135;21.57128785;18.62182774;14.21335132;10.99254953;14.27684307;6.120545955;12.41616069;12.138849;13.56434754;13.99667901;14.65653822;10.87683393;6.558573085;11.21107533;1.243316573;16.64415639;20.86498152;23.71877788;26.07192383;19.71847187;15.47839091;17.06698976;20.69108847;17.51790972;22.16363853
ENSG00000119915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000119927;7.444673614;7.754129456;8.141220818;5.977034449;6.647354159;6.746462325;6.967735694;5.96854731;7.052752887;7.434954491;6.439149505;5.875689692;1.224373351;2.212265252;2.036749387;1.037440765;5.911088406;7.665478755;7.486792325;5.681951651;7.386029498;8.646450571;7.910649986;9.704387103;7.861713315;7.928093205;3.297561025;3.646262452;2.751484699;2.374714783;2.678277901;4.029793421;3.403209852;2.026074999;2.673674286;3.650226861;3.046619709;2.730581032;0.488488817;8.46635498;8.121060009;3.066258339;2.402963088;2.959925265;7.383956587;7.407979861;8.627596052;6.484702426;5.354514186;6.077964238;5.863004098;11.21091694;8.991050548;11.55724715;12.51624161;4.369024047;3.54946181;7.555821316;2.583879232;4.942777382;5.183705213;6.530014539;6.848760096;7.198573813;3.10461665;1.483396648;0.620263393;0.0;0.0;4.255099562;5.058144594;3.458430235;2.842955784;2.917708594;3.809991554;3.644231684;5.018841645;4.404045224
ENSG00000119938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000120053;52.5289173;51.15787301;46.0683657;48.03834386;55.43056134;54.9464031;63.1646858;60.09646597;60.58664158;51.62109519;58.18592681;60.35831911;44.86573155;47.91315376;35.56201498;33.22389702;76.44879932;65.4454432;70.95244019;92.05856632;67.16959926;59.41008269;57.62347954;105.9436477;73.72295881;84.02803382;82.13164401;79.75051835;83.4184805;79.89990811;54.64336854;83.29937493;43.72390904;43.27315156;44.55249901;54.74668683;49.0724489;46.85300182;32.61716926;75.25933507;62.48996489;57.07146966;51.43458666;53.82779384;64.07552655;58.79765076;61.41668604;42.15314166;41.61152923;39.43338606;42.8771975;56.23055827;56.17760712;36.7877043;35.20501075;42.9866683;40.08753259;36.39498227;37.5444173;39.34710679;40.10735603;38.78837333;42.22178185;41.78529225;36.00476352;21.37824736;28.9026541;11.72581204;0.0;42.03642544;43.74294112;40.34254912;17.1719991;15.6653515;15.78039835;34.43633127;22.79405485;23.76380944
ENSG00000120129;87.8432406;117.9147239;114.2140173;140.064828;132.2908751;124.5509611;199.8029309;198.5960527;199.0346826;180.7346058;204.3874216;225.0745602;327.5741561;410.0384824;306.2409026;278.5554373;134.8300248;144.5262335;103.4759134;174.0389711;174.0045411;187.6613666;184.2537256;406.0450272;377.5461708;381.5452917;161.352307;181.0266775;172.1573973;319.0540792;297.6680369;246.6161506;22.30562847;18.21402171;18.72280057;228.9436271;239.4694622;262.3046601;17.14959086;125.1320113;108.7961972;353.4605309;363.9239251;357.347689;241.8409528;274.4079042;239.1979834;28.95750288;29.70497922;58.2561784;64.13296683;57.52043841;52.85520284;60.68231409;67.11614275;138.7147288;137.8668595;272.7720667;191.3217251;158.7546432;162.9874951;132.4913864;146.6924862;142.7383488;164.3146354;1179.381527;626.2130576;117.252638;27.21935561;102.3659004;110.2674445;130.7926285;596.9444505;644.1106243;769.443409;592.6704686;573.2257521;509.5316239
